algorithm,corpus,pattern,length,rarity_bucket,comparisons,runtime_ms,preprocess_ms,matches_found,run_id
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.6151,0.0017,2,14
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.2348,0.0017,2,15
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.4807,0.0017,2,16
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.4969,0.0017,2,17
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.9807,0.0017,2,18
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.9152,0.0017,2,19
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,40.2569,0.0017,2,20
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.3003,0.0017,2,21
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.0435,0.0017,2,22
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.541,0.0017,2,23
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.8351,0.0017,2,24
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.829,0.0017,2,25
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.5843,0.0017,2,26
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.0967,0.0017,2,27
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,40.0415,0.0017,2,28
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,41.4783,0.0017,2,29
FBAS,pizza,"ernacchi was the physicist, Hodgson the biologist, and Ferrar the geologist.  On August 6, 1901, the expedition left Cowes, and ",128,rare,4318939,39.4966,0.0017,2,30
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.4057,0.0017,1,1
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.0892,0.0017,1,2
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.0143,0.0017,1,3
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.6847,0.0017,1,4
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.6779,0.0017,1,5
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.2648,0.0017,1,6
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.0036,0.0017,1,7
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.7808,0.0017,1,8
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.4603,0.0017,1,9
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.0365,0.0017,1,10
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.1649,0.0017,1,11
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.2919,0.0017,1,12
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.1628,0.0017,1,13
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.2378,0.0017,1,14
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.1791,0.0017,1,15
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.5571,0.0017,1,16
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.541,0.0017,1,17
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.8476,0.0017,1,18
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.8824,0.0017,1,19
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.0703,0.0017,1,20
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.557,0.0017,1,21
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.9077,0.0017,1,22
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.281,0.0017,1,23
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.7279,0.0017,1,24
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.7528,0.0017,1,25
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.2154,0.0017,1,26
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,33.8227,0.0017,1,27
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.8799,0.0017,1,28
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,34.265,0.0017,1,29
FBAS,pizza," little importance ... no dolmens, menhirs, or ancient circles have been discovered in Judaea, and only one doubtful circle in S",128,rare,3354451,35.4432,0.0017,1,30
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.7212,0.0015,2,1
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.8822,0.0015,2,2
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.7827,0.0015,2,3
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.599,0.0015,2,4
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.3415,0.0015,2,5
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.8996,0.0015,2,6
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.9199,0.0015,2,7
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.0362,0.0015,2,8
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,40.627,0.0015,2,9
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.9778,0.0015,2,10
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.8039,0.0015,2,11
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.9424,0.0015,2,12
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.5023,0.0015,2,13
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.5358,0.0015,2,14
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.419,0.0015,2,15
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.8778,0.0015,2,16
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.5932,0.0015,2,17
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,32.1383,0.0015,2,18
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.4751,0.0015,2,19
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.2053,0.0015,2,20
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,37.8247,0.0015,2,21
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,37.9837,0.0015,2,22
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,37.6079,0.0015,2,23
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,37.7575,0.0015,2,24
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,40.0885,0.0015,2,25
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,38.871,0.0015,2,26
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.8822,0.0015,2,27
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,40.1829,0.0015,2,28
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,37.6138,0.0015,2,29
FBAS,pizza,"rs would be answered, but that at all events it was his duty to be resigned to the will of God. ""Prayer is the only key that wil",128,rare,4055331,39.6066,0.0015,2,30
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.9702,0.0018,1,1
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.3477,0.0018,1,2
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.4291,0.0018,1,3
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.3715,0.0018,1,4
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.7356,0.0018,1,5
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.2143,0.0018,1,6
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.0519,0.0018,1,7
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.7597,0.0018,1,8
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.7355,0.0018,1,9
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,33.454,0.0018,1,10
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.1896,0.0018,1,11
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.1524,0.0018,1,12
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.487,0.0018,1,13
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.3608,0.0018,1,14
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.1647,0.0018,1,15
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.2998,0.0018,1,16
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.4419,0.0018,1,17
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.1403,0.0018,1,18
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.5186,0.0018,1,19
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.0992,0.0018,1,20
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.2705,0.0018,1,21
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.5359,0.0018,1,22
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.7207,0.0018,1,23
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.8471,0.0018,1,24
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,37.9113,0.0018,1,25
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.3365,0.0018,1,26
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.0115,0.0018,1,27
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,35.9876,0.0018,1,28
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.7167,0.0018,1,29
FBAS,pizza,"sful in his attempt, and success is dear to us all.  The archdeacon had trampled upon Mr. Slope and had lifted to high honours t",128,medium,3831153,36.5519,0.0018,1,30
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.2986,0.0017,2,1
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.283,0.0017,2,2
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.1963,0.0017,2,3
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.2942,0.0017,2,4
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.1727,0.0017,2,5
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.1906,0.0017,2,6
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.3307,0.0017,2,7
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.832,0.0017,2,8
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.2501,0.0017,2,9
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.3568,0.0017,2,10
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.8401,0.0017,2,11
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.3848,0.0017,2,12
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.7891,0.0017,2,13
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.1841,0.0017,2,14
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.5996,0.0017,2,15
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.8221,0.0017,2,16
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,39.8064,0.0017,2,17
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.0594,0.0017,2,18
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,39.8776,0.0017,2,19
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.4216,0.0017,2,20
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.4109,0.0017,2,21
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.8467,0.0017,2,22
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,42.3885,0.0017,2,23
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.3257,0.0017,2,24
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,42.1809,0.0017,2,25
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.8409,0.0017,2,26
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,40.7802,0.0017,2,27
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.2112,0.0017,2,28
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,41.7525,0.0017,2,29
FBAS,pizza,"sel, and got everything shipshape for the long voyage to come; but the best of all was, that we acquired valuable experience of ",128,rare,4629467,39.7643,0.0017,2,30
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,36.0165,0.002,1,1
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,33.5245,0.002,1,2
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.1808,0.002,1,3
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.1979,0.002,1,4
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.2397,0.002,1,5
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,32.8506,0.002,1,6
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.0362,0.002,1,7
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.8102,0.002,1,8
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,33.7905,0.002,1,9
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.5627,0.002,1,10
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.1492,0.002,1,11
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.1016,0.002,1,12
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.6295,0.002,1,13
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.652,0.002,1,14
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.522,0.002,1,15
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,33.8831,0.002,1,16
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,33.9979,0.002,1,17
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.6948,0.002,1,18
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.3708,0.002,1,19
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.6663,0.002,1,20
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.4029,0.002,1,21
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,36.0397,0.002,1,22
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.2785,0.002,1,23
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,36.125,0.002,1,24
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,35.3075,0.002,1,25
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.9703,0.002,1,26
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.7682,0.002,1,27
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.5507,0.002,1,28
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.3935,0.002,1,29
FBAS,pizza,"n the wall! rats on the cellar bottom! How I ever stirred from the spot I do not know, but when I did stir, it was to go forward",128,rare,3573188,34.7215,0.002,1,30
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,41.7554,0.0018,3,1
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,41.1833,0.0018,3,2
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,41.2032,0.0018,3,3
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,39.8246,0.0018,3,4
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,40.3893,0.0018,3,5
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,39.7178,0.0018,3,6
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,41.6267,0.0018,3,7
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,40.2122,0.0018,3,8
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,41.8672,0.0018,3,9
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,42.4901,0.0018,3,10
FBAS,pizza,"s.  'Moose noses, buffalo tongues, bear steaks, and roasted marrow-bones would be the thing, but I don't mind a change; so bring",128,rare,4610320,40.7176,0.0018,3,11
